1,5345,SERPINF2,serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2,17
11358,25821,MTO1,mitochondrial tRNA translation optimization 1,6
11359,10307,APBB3,amyloid beta (A4) precursor protein-binding, family B, member 3,5
11360,2558,GABRA5,gamma-aminobutyric acid (GABA) A receptor, alpha 5,15
11361,101930032,LOC101930032,uncharacterized LOC101930032,5
11362,79339,OR51B4,olfactory receptor, family 51, subfamily B, member 4,11
11363,1116,CHI3L1,chitinase 3-like 1 (cartilage glycoprotein-39),1
11364,8664,EIF3D,eukaryotic translation initiation factor 3, subunit D,22
11365,1939,EIF2D,eukaryotic translation initiation factor 2D,1
11366,93210,PGAP3,post-GPI attachment to proteins 3,17
11367,85461,TANC1,tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1,2
11368,644257,LOC644257,uncharacterized LOC644257,17
11369,84842,HPDL,4-hydroxyphenylpyruvate dioxygenase-like,1
11370,105376907,LOC105376907,uncharacterized LOC105376907,19
11371,6264,S7,surface antigen (chromosome 7) 2,7
11372,57326,PBXIP1,pre-B-cell leukemia homeobox interacting protein 1,1
11373,143458,LDLRAD3,low density lipoprotein receptor class A domain containing 3,11
11374,5661,PSBP1,prostatic steroid binding protein 1,nan
11375,54659,UGT1A3,UDP glucuronosyltransferase 1 family, polypeptide A3,2
11376,441150,C6orf226,chromosome 6 open reading frame 226,6
11377,653247,PRB2,proline-rich protein BstNI subfamily 2,12
11378,4018,LPA,lipoprotein, Lp(a),6
11379,102724665,LOC102724665,putative protein PRCA2,6
11380,10140,TOB1,transducer of ERBB2, 1,17
11381,51389,RWDD1,RWD domain containing 1,6
11382,57511,COG6,component of oligomeric golgi complex 6,13
11383,84270,C9orf89,chromosome 9 open reading frame 89,9
11384,692094,MSMP,microseminoprotein, prostate associated,9
11385,29979,UBQLN1,ubiquilin 1,9
11386,23254,KAZN,kazrin, periplakin interacting protein,1
11387,338661,TMEM225,transmembrane protein 225,11
11388,6097,RORC,RAR-related orphan receptor C,1
11389,56135,PCDHAC1,protocadherin alpha subfamily C, 1,5
11390,245972,ATP6V0D2,ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2,8
11391,3446,IFNA10,interferon, alpha 10,9
11392,169026,SLC30A8,solute carrier family 30 (zinc transporter), member 8,8
11393,102725117,LOC102725117,rho guanine nucleotide exchange factor 5-like,7
11394,342371,ATXN1L,ataxin 1-like,16
11395,9552,SPAG7,sperm associated antigen 7,17
11396,2827,GPR3,G protein-coupled receptor 3,1
11397,79608,RIC3,RIC3 acetylcholine receptor chaperone,11
11398,160,AP2A1,adaptor-related protein complex 2, alpha 1 subunit,19
11399,389123,IQCF2,IQ motif containing F2,3
11400,125336,LOXHD1,lipoxygenase homology domains 1,18
11401,118611,C10orf90,chromosome 10 open reading frame 90,10
11402,27342,RABGEF1,RAB guanine nucleotide exchange factor (GEF) 1,7
11403,284207,METRNL,meteorin, glial cell differentiation regulator-like,17
11404,64320,RNF25,ring finger protein 25,2
11405,55547,HAB1,B1 for mucin,7
11406,442038,SULT1C3,sulfotransferase family, cytosolic, 1C, member 3,2
11407,147912,SIX5,SIX homeobox 5,19
11408,54928,IMPAD1,inositol monophosphatase domain containing 1,8
11409,2255,FGF10,fibroblast growth factor 10,5
11410,79036,KXD1,KxDL motif containing 1,19
11411,105379874,LOC105379874,uncharacterized LOC105379874,10
11412,8361,HIST1H4F,histone cluster 1, H4f,6
11413,1636,ACE,angiotensin I converting enzyme,17
11414,24142,NAT6,N-acetyltransferase 6 (GCN5-related),3
11415,84539,MCHR2,melanin-concentrating hormone receptor 2,6
11416,153571,C5orf38,chromosome 5 open reading frame 38,5
11417,168537,GIMAP7,GTPase, IMAP family member 7,7
11418,10440,TIMM17A,translocase of inner mitochondrial membrane 17 homolog A (yeast),1
11419,122769,LRR1,leucine rich repeat protein 1,14
11420,9837,GINS1,GINS complex subunit 1 (Psf1 homolog),20
11421,1048,CEACAM5,carcinoembryonic antigen-related cell adhesion molecule 5,19
11422,100130958,SYCE1L,synaptonemal complex central element protein 1-like,16
11423,105379707,LOC105379707,uncharacterized LOC105379707,6
11424,23554,TSPAN12,tetraspanin 12,7
11425,84991,RBM17,RNA binding motif protein 17,10
11426,284071,C17orf104,chromosome 17 open reading frame 104,17
11427,84245,MRI1,methylthioribose-1-phosphate isomerase 1,19
11428,100526773,EPPIN-WFDC6,EPPIN-WFDC6 readthrough,20
11429,116832,RPL39L,ribosomal protein L39-like,3
11430,5794,PTPRH,protein tyrosine phosphatase, receptor type, H,19
11431,55816,DOK5,docking protein 5,20
11432,100130890,TSTD3,thiosulfate sulfurtransferase (rhodanese)-like domain containing 3,6
11433,27430,MAT2B,methionine adenosyltransferase II, beta,5
11434,79924,ADM2,adrenomedullin 2,22
11435,9249,DHRS3,dehydrogenase/reductase (SDR family) member 3,1
11436,1500,CTNND1,catenin (cadherin-associated protein), delta 1,11
11437,51522,TMEM14C,transmembrane protein 14C,6
11438,102724488,LOC102724488,synaptotagmin-15,10
11439,881,CCIN,calicin,9
11440,57644,MYH7B,myosin, heavy chain 7B, cardiac muscle, beta,20
11441,127700,OSCP1,organic solute carrier partner 1,1
11442,23387,SIK3,SIK family kinase 3,11
11443,7873,MANF,mesencephalic astrocyte-derived neurotrophic factor,3
11444,90525,SHF,Src homology 2 domain containing F,15
11445,5222,PGA5,pepsinogen 5, group I (pepsinogen A),11
11446,11328,FKBP9,FK506 binding protein 9, 63 kDa,7
11447,3579,CXCR2,chemokine (C-X-C motif) receptor 2,2
11448,26239,LCE2B,late cornified envelope 2B,1
11449,9701,PPP6R2,protein phosphatase 6, regulatory subunit 2,22
11450,2960,GTF2E1,general transcription factor IIE, polypeptide 1, alpha 56kDa,3
11451,102723623,LOC102723623,golgin subfamily A member 6-like protein 1,15
11452,121006,FAM186A,family with sequence similarity 186, member A,12
11453,9082,XKRY,XK, Kell blood group complex subunit-related, Y-linked,Y
11454,309,ANXA6,annexin A6,5
11455,7301,TYRO3,TYRO3 protein tyrosine kinase,15
11456,284340,CXCL17,chemokine (C-X-C motif) ligand 17,19
11457,55680,RUFY2,RUN and FYVE domain containing 2,10
11458,116093,DIRC1,disrupted in renal carcinoma 1,2
11459,5055,SERPINB2,serpin peptidase inhibitor, clade B (ovalbumin), member 2,18
11460,11161,C14orf1,chromosome 14 open reading frame 1,14
11461,79169,C1orf35,chromosome 1 open reading frame 35,1
11462,646754,TRIM64C,tripartite motif containing 64C,11
11463,8510,MMP23B,matrix metallopeptidase 23B,1
11464,100271849,MEF2B,myocyte enhancer factor 2B,19
11465,51807,TUBA8,tubulin, alpha 8,22
11466,85291,KRTAP4-2,keratin associated protein 4-2,17
11467,7134,TNNC1,troponin C type 1 (slow),3
11468,57156,TMEM63C,transmembrane protein 63C,14
11469,105375110,LOC105375110,collagen alpha-1(III) chain-like,6
11470,283149,BCL9L,B-cell CLL/lymphoma 9-like,11
11471,4467,MSK32,antigen identified by monoclonal antibody K66,3
11472,114902,C1QTNF5,C1q and tumor necrosis factor related protein 5,11
11473,26103,LRIT1,leucine-rich repeat, immunoglobulin-like and transmembrane domains 1,10
11474,10589,DRAP1,DR1-associated protein 1 (negative cofactor 2 alpha),11
11475,3848,KRT1,keratin 1, type II,12
11476,9970,NR1I3,nuclear receptor subfamily 1, group I, member 3,1
11477,93492,TPTE2,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2,13
11478,100996693,LOC100996693,CAVP-target protein-like,2
11479,390144,OR5D16,olfactory receptor, family 5, subfamily D, member 16,11
11480,578,BAK1,BCL2-antagonist/killer 1,6
11481,84100,ARL6,ADP-ribosylation factor-like 6,3
11482,105377189,LOC105377189,putative uncharacterized protein ENSP00000383309,22
11483,6546,SLC8A1,solute carrier family 8 (sodium/calcium exchanger), member 1,2
11484,221294,NT5DC1,5'-nucleotidase domain containing 1,6
11485,83481,EPPK1,epiplakin 1,8
11486,337876,CHSY3,chondroitin sulfate synthase 3,5
11487,2802,GOLGA3,golgin A3,12
11488,8854,ALDH1A2,aldehyde dehydrogenase 1 family, member A2,15
11489,123103,KLHL33,kelch-like family member 33,14
11490,116362,RBP7,retinol binding protein 7, cellular,1
11491,3276,PRMT1,protein arginine methyltransferase 1,19
11492,90050,FAM181A,family with sequence similarity 181, member A,14
11493,9398,CD101,CD101 molecule,1
11494,2657,GDF1,growth differentiation factor 1,19
11495,51052,PRLH,prolactin releasing hormone,2
11496,127833,SYT2,synaptotagmin II,1
11497,23520,ANP32C,acidic (leucine-rich) nuclear phosphoprotein 32 family, member C,4
11498,8022,LHX3,LIM homeobox 3,9
11499,64769,MEAF6,MYST/Esa1-associated factor 6,1
11500,83933,HDAC10,histone deacetylase 10,22
11501,105369257,LOC105369257,SAGA-associated factor 29 homolog,16
11502,2872,MKNK2,MAP kinase interacting serine/threonine kinase 2,19
11503,5355,PLP2,proteolipid protein 2 (colonic epithelium-enriched),X
11504,63908,NAPB,N-ethylmaleimide-sensitive factor attachment protein, beta,20
11505,4736,RPL10A,ribosomal protein L10a,6
11506,5788,PTPRC,protein tyrosine phosphatase, receptor type, C,1
11507,81533,ITFG1,integrin alpha FG-GAP repeat containing 1,16
11508,10858,CYP46A1,cytochrome P450, family 46, subfamily A, polypeptide 1,14
11509,389405,LOC389405,notch 5-like,6
11510,22948,CCT5,chaperonin containing TCP1, subunit 5 (epsilon),5
11511,7434,VIPR2,vasoactive intestinal peptide receptor 2,7
11512,49861,CLDN20,claudin 20,6
11513,29070,CCDC113,coiled-coil domain containing 113,16
11514,56853,CELF4,CUGBP, Elav-like family member 4,18
11515,55210,ATAD3A,ATPase family, AAA domain containing 3A,1
11516,96459,FNIP1,folliculin interacting protein 1,5
11517,10286,BCAS2,breast carcinoma amplified sequence 2,1
11518,2521,FUS,FUS RNA binding protein,16
11519,8643,PTCH2,patched 2,1
11520,126070,ZNF440,zinc finger protein 440,19
11521,9064,MAP3K6,mitogen-activated protein kinase kinase kinase 6,1
11522,291,SLC25A4,solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4,4
11523,4600,MX2,MX dynamin-like GTPase 2,21
11524,80778,ZNF34,zinc finger protein 34,8
11525,105372843,LOC105372843,uncharacterized LOC105372843,21
11526,727,C5,complement component 5,9
11527,57474,ZNF490,zinc finger protein 490,19
11528,84233,TMEM126A,transmembrane protein 126A,11
11529,29958,DMGDH,dimethylglycine dehydrogenase,5
11530,23217,ZFR2,zinc finger RNA binding protein 2,19
11531,400935,IL17REL,interleukin 17 receptor E-like,22
11532,90355,C5orf30,chromosome 5 open reading frame 30,5
11533,9150,CTDP1,CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1,18
11534,105376719,LOC105376719,basic proline-rich protein-like,1
11535,56098,PCDHGC4,protocadherin gamma subfamily C, 4,5
11536,116511,MAS1L,MAS1 proto-oncogene like, G protein-coupled receptor,6
11537,100192455,FASA,fertility associated sperm antigen,11
11538,80206,FHOD3,formin homology 2 domain containing 3,18
11539,9531,BAG3,BCL2-associated athanogene 3,10
11540,2806,GOT2,glutamic-oxaloacetic transaminase 2, mitochondrial,16
11541,101929256,LOC101929256,uncharacterized LOC101929256,10
11542,79587,CARS2,cysteinyl-tRNA synthetase 2, mitochondrial (putative),13
11543,8912,CACNA1H,calcium channel, voltage-dependent, T type, alpha 1H subunit,16
11544,51185,CRBN,cereblon,3
11545,10933,MORF4L1,mortality factor 4 like 1,15
11546,729092,AGAP5,ArfGAP with GTPase domain, ankyrin repeat and PH domain 5,10
11547,100133251,PRR23D2,proline rich 23 domain containing 2,8
11548,55526,DHTKD1,dehydrogenase E1 and transketolase domain containing 1,10
11549,27124,INPP5J,inositol polyphosphate-5-phosphatase J,22
11550,4885,NPTX2,neuronal pentraxin II,7
11551,400569,MED11,mediator complex subunit 11,17
11552,219479,OR5R1,olfactory receptor, family 5, subfamily R, member 1 (gene/pseudogene),11
11553,26505,CNNM3,cyclin and CBS domain divalent metal cation transport mediator 3,2
11554,11007,CCDC85B,coiled-coil domain containing 85B,11
11555,2218,FKTN,fukutin,9
11556,8340,HIST1H2BL,histone cluster 1, H2bl,6
11557,1615,DARS,aspartyl-tRNA synthetase,2
11558,50613,UBQLN3,ubiquilin 3,11
11559,30846,EHD2,EH-domain containing 2,19
11560,84518,CNFN,cornifelin,19
11561,100527943,TGIF2-C20orf24,TGIF2-C20orf24 readthrough,20
11562,6964,TRD,T cell receptor delta locus,14
11563,56986,DTWD1,DTW domain containing 1,15
11564,90624,LYRM7,LYR motif containing 7,5
11565,4297,KMT2A,lysine (K)-specific methyltransferase 2A,11
11566,10419,PRMT5,protein arginine methyltransferase 5,14
11567,3694,ITGB6,integrin, beta 6,2
11568,122748,OR11H6,olfactory receptor, family 11, subfamily H, member 6,14
11569,1027,CDKN1B,cyclin-dependent kinase inhibitor 1B (p27, Kip1),12
11570,11073,TOPBP1,topoisomerase (DNA) II binding protein 1,3
11571,84954,MPND,MPN domain containing,19
11572,105370294,LOC105370294,uncharacterized LOC105370294,13
11573,6376,CX3CL1,chemokine (C-X3-C motif) ligand 1,16
11574,283431,GAS2L3,growth arrest-specific 2 like 3,12
11575,143570,XRRA1,X-ray radiation resistance associated 1,11
11576,79081,LBHD1,LBH domain containing 1,11
11577,3106,HLA-B,major histocompatibility complex, class I, B,6
11578,102724777,LOC102724777,putative uncharacterized protein FLJ92257,7
11579,1479,CSTF3,cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa,11
11580,51501,C11orf73,chromosome 11 open reading frame 73,11
11581,105372373,LOC105372373,zinc finger protein 772,19
11582,860,RUNX2,runt-related transcription factor 2,6
11583,57623,ZFAT,zinc finger and AT hook domain containing,8
11584,23366,KIAA0895,KIAA0895,7
11585,7852,CXCR4,chemokine (C-X-C motif) receptor 4,2
11586,90488,TMEM263,transmembrane protein 263,12
11587,5185,PEPE,peptidase E,17
11588,3558,IL2,interleukin 2,4
11589,80339,PNPLA3,patatin-like phospholipase domain containing 3,22
11590,2939,GSTA2,glutathione S-transferase alpha 2,6
11591,79720,VPS37B,vacuolar protein sorting 37 homolog B (S. cerevisiae),12
11592,100128905,LOC100128905,uncharacterized LOC100128905,2
11593,272,AMPD3,adenosine monophosphate deaminase 3,11
11594,7264,TSTA3,tissue specific transplantation antigen P35B,8
11595,64432,MRPS25,mitochondrial ribosomal protein S25,3
11596,55659,ZNF416,zinc finger protein 416,19
11597,729159,LOC729159,UPF0607 protein ENSP00000381418-like,16
11598,105375661,LOC105375661,collagen alpha-1(I) chain-like,8
11599,5018,OXA1L,oxidase (cytochrome c) assembly 1-like,14
11600,55040,EPN3,epsin 3,17
11601,728386,USP17L5,ubiquitin specific peptidase 17-like family member 5,4
11602,11140,CDC37,cell division cycle 37,19
11603,441425,ANKRD20A3,ankyrin repeat domain 20 family, member A3,9
11604,79148,MMP28,matrix metallopeptidase 28,17
11605,8473,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase,X
11606,1748,DLX4,distal-less homeobox 4,17
11607,58511,DNASE2B,deoxyribonuclease II beta,1
11608,574431,C1orf147,chromosome 1 open reading frame 147,1
11609,84651,SPINK7,serine peptidase inhibitor, Kazal type 7 (putative),5
11610,7097,TLR2,toll-like receptor 2,4
11611,57135,DAZ4,deleted in azoospermia 4,Y
11612,117532,TMC2,transmembrane channel-like 2,20
11613,54468,MIOS,missing oocyte, meiosis regulator, homolog (Drosophila),7
11614,245937,DEFB124,defensin, beta 124,20
11615,646892,SH2D7,SH2 domain containing 7,15
11616,10552,ARPC1A,actin related protein 2/3 complex, subunit 1A, 41kDa,7
11617,3827,KNG1,kininogen 1,3
11618,147746,HIPK4,homeodomain interacting protein kinase 4,19
11619,9949,AMMECR1,Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1,X
11620,1160,CKMT2,creatine kinase, mitochondrial 2 (sarcomeric),5
11621,729528,PRAMEF14,PRAME family member 14,1
11622,84079,ANKRD27,ankyrin repeat domain 27 (VPS9 domain),19
11623,23063,WAPAL,wings apart-like homolog (Drosophila),10
11624,6525,SMTN,smoothelin,22
11625,56547,MMP26,matrix metallopeptidase 26,11
11626,83460,EMC6,ER membrane protein complex subunit 6,17
11627,5906,RAP1A,RAP1A, member of RAS oncogene family,1
11628,80036,TRPM3,transient receptor potential cation channel, subfamily M, member 3,9
11629,654346,LGALS9C,lectin, galactoside-binding, soluble, 9C,17
11630,9361,LONP1,lon peptidase 1, mitochondrial,19
11631,2636,GBX1,gastrulation brain homeobox 1,7
11632,51634,RBMX2,RNA binding motif protein, X-linked 2,X
11633,105379247,LOC105379247,uncharacterized LOC105379247,8
11634,375061,FAM89A,family with sequence similarity 89, member A,1
11635,993,CDC25A,cell division cycle 25A,3
11636,51031,GLOD4,glyoxalase domain containing 4,17
11637,64748,LPPR2,lipid phosphate phosphatase-related protein type 2,19
11638,91661,ZNF765,zinc finger protein 765,19
11639,83896,KRTAP3-1,keratin associated protein 3-1,17
11640,105369236,LOC105369236,structure-specific endonuclease subunit SLX1-like,16
11641,5334,PLCL1,phospholipase C-like 1,2
11642,64129,TINAGL1,tubulointerstitial nephritis antigen-like 1,1
11643,55356,SLC22A15,solute carrier family 22, member 15,1
11644,4715,NDUFB9,NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa,8
11645,54487,DGCR8,DGCR8 microprocessor complex subunit,22
11646,3760,KCNJ3,potassium channel, inwardly rectifying subfamily J, member 3,2
11647,2048,EPHB2,EPH receptor B2,1
11648,79869,CPSF7,cleavage and polyadenylation specific factor 7, 59kDa,11
11649,3420,IDH3B,isocitrate dehydrogenase 3 (NAD+) beta,20
11650,9194,SLC16A7,solute carrier family 16 (monocarboxylate transporter), member 7,12
11651,421,ARVCF,armadillo repeat gene deleted in velocardiofacial syndrome,22
11652,221091,LRRN4CL,LRRN4 C-terminal like,11
11653,22927,HABP4,hyaluronan binding protein 4,9
11654,400629,TEX19,testis expressed 19,17
11655,6794,STK11,serine/threonine kinase 11,19
11656,6232,RPS27,ribosomal protein S27,1
11657,26085,KLK13,kallikrein-related peptidase 13,19
11658,4143,MAT1A,methionine adenosyltransferase I, alpha,10
11659,343068,PRAMEF5,PRAME family member 5,1
11660,731467,LOC731467,uncharacterized LOC731467,9
11661,25763,HYPM,huntingtin interacting protein M,X
11662,10249,GLYAT,glycine-N-acyltransferase,11
11663,253650,ANKRD18A,ankyrin repeat domain 18A,9
11664,8622,PDE8B,phosphodiesterase 8B,5
11665,85403,EAF1,ELL associated factor 1,3
11666,644215,LOC644215,uncharacterized LOC644215,10
11667,105376849,LOC105376849,basic proline-rich protein-like,17
11668,643596,RNF224,ring finger protein 224,9
11669,6222,RPS18,ribosomal protein S18,6
11670,152189,CMTM8,CKLF-like MARVEL transmembrane domain containing 8,3
11671,4605,MYBL2,v-myb avian myeloblastosis viral oncogene homolog-like 2,20
11672,27239,GPR162,G protein-coupled receptor 162,12
11673,3960,LGALS4,lectin, galactoside-binding, soluble, 4,19
11674,80757,TMEM121,transmembrane protein 121,14
11675,10082,GPC6,glypican 6,13
11676,51201,ZDHHC2,zinc finger, DHHC-type containing 2,8
11677,57453,DSCAML1,Down syndrome cell adhesion molecule like 1,11
11678,23196,FAM120A,family with sequence similarity 120A,9
11679,196541,METTL21C,methyltransferase like 21C,13
11680,83593,RASSF5,Ras association (RalGDS/AF-6) domain family member 5,1
11681,80169,CTC1,CTS telomere maintenance complex component 1,17
11682,9510,ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif, 1,21
11683,2769,GNA15,guanine nucleotide binding protein (G protein), alpha 15 (Gq class),19
11684,100129775,LOC100129775,uncharacterized LOC100129775,11
11685,8891,EIF2B3,eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa,1
11686,118,ADD1,adducin 1 (alpha),4
11687,51164,DCTN4,dynactin 4 (p62),5
11688,100529097,RPL36A-HNRNPH2,RPL36A-HNRNPH2 readthrough,X
11689,64881,PCDH20,protocadherin 20,13
11690,5467,PPARD,peroxisome proliferator-activated receptor delta,6
11691,4848,CNOT2,CCR4-NOT transcription complex, subunit 2,12
11692,192683,SCAMP5,secretory carrier membrane protein 5,15
11693,54886,LPPR1,lipid phosphate phosphatase-related protein type 1,9
11694,10970,CKAP4,cytoskeleton-associated protein 4,12
11695,2197,FAU,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed,11
11696,401535,C9orf170,chromosome 9 open reading frame 170,9
11697,253512,SLC25A30,solute carrier family 25, member 30,13
11698,105378189,LOC105378189,uncharacterized LOC105378189,14
11699,105371448,LOC105371448,immunoglobulin superfamily DCC subclass member 3-like,1
11700,147407,SLC25A52,solute carrier family 25, member 52,18
11701,7546,ZIC2,Zic family member 2,13
11702,6943,TCF21,transcription factor 21,6
11703,56965,PARP6,poly (ADP-ribose) polymerase family, member 6,15
11704,90204,ZSWIM1,zinc finger, SWIM-type containing 1,20
11705,89846,FGD3,FYVE, RhoGEF and PH domain containing 3,9
11706,643988,C1orf233,chromosome 1 open reading frame 233,1
11707,25896,INTS7,integrator complex subunit 7,1
11708,101930123,LOC101930123,eukaryotic elongation factor 2 kinase,16
11709,9779,TBC1D5,TBC1 domain family, member 5,3
11710,2030,SLC29A1,solute carrier family 29 (equilibrative nucleoside transporter), member 1,6
11711,23136,EPB41L3,erythrocyte membrane protein band 4.1-like 3,18
11712,653121,ZBTB8A,zinc finger and BTB domain containing 8A,1
11713,84933,C8orf76,chromosome 8 open reading frame 76,8
11714,284013,VMO1,vitelline membrane outer layer 1 homolog (chicken),17
11715,6355,CCL8,chemokine (C-C motif) ligand 8,17
11716,387707,CC2D2B,coiled-coil and C2 domain containing 2B,10
11717,10231,RCAN2,regulator of calcineurin 2,6
11718,1442,CSH1,chorionic somatomammotropin hormone 1 (placental lactogen),17
11719,79969,ATAT1,alpha tubulin acetyltransferase 1,6
11720,839,CASP6,caspase 6, apoptosis-related cysteine peptidase,4
11721,57586,SYT13,synaptotagmin XIII,11
11722,50861,STMN3,stathmin-like 3,20
11723,93134,ZNF561,zinc finger protein 561,19
11724,161142,FAM71D,family with sequence similarity 71, member D,14
11725,23329,TBC1D30,TBC1 domain family, member 30,12
11726,56829,ZC3HAV1,zinc finger CCCH-type, antiviral 1,7
11727,83742,MARVELD1,MARVEL domain containing 1,10
11728,105375807,LOC105375807,ephrin type-B receptor 6-like,2
11729,221416,C6orf223,chromosome 6 open reading frame 223,6
11730,5164,PDK2,pyruvate dehydrogenase kinase, isozyme 2,17
11731,80318,GKAP1,G kinase anchoring protein 1,9
11732,130340,AP1S3,adaptor-related protein complex 1, sigma 3 subunit,2
11733,9643,MORF4L2,mortality factor 4 like 2,X
11734,2918,GRM8,glutamate receptor, metabotropic 8,7
11735,79699,ZYG11B,zyg-11 family member B, cell cycle regulator,1
11736,9024,BRSK2,BR serine/threonine kinase 2,11
11737,251,ALPPL2,alkaline phosphatase, placental-like 2,2
11738,100128265,LOC100128265,uncharacterized LOC100128265,X
11739,56776,FMN2,formin 2,1
11740,5600,MAPK11,mitogen-activated protein kinase 11,22
11741,64411,ARAP3,ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3,5
11742,55638,SYBU,syntabulin (syntaxin-interacting),8
11743,124808,CCDC43,coiled-coil domain containing 43,17
11744,100132874,LOC100132874,uncharacterized LOC100132874,9
11745,115416,MALSU1,mitochondrial assembly of ribosomal large subunit 1,7
11746,942,CD86,CD86 molecule,3
11747,11119,BTN3A1,butyrophilin, subfamily 3, member A1,6
11748,2330,FMO5,flavin containing monooxygenase 5,1
11749,653437,AQP12B,aquaporin 12B,2
11750,114659,LRRC37B,leucine rich repeat containing 37B,17
11751,8452,CUL3,cullin 3,2
11752,1727,CYB5R3,cytochrome b5 reductase 3,22
11753,10753,CAPN9,calpain 9,1
11754,8715,NOL4,nucleolar protein 4,18
11755,91355,LRP5L,low density lipoprotein receptor-related protein 5-like,22
11756,84630,TTBK1,tau tubulin kinase 1,6
11757,283710,LOC283710,uncharacterized LOC283710,15
11758,7076,TIMP1,TIMP metallopeptidase inhibitor 1,X
11759,90736,FAM104B,family with sequence similarity 104, member B,X
11760,729574,FAM231A,family with sequence similarity 231, member A,1
11761,9450,LY86,lymphocyte antigen 86,6
11762,266553,OFCC1,orofacial cleft 1 candidate 1,6
11763,160762,CCDC63,coiled-coil domain containing 63,12
11764,26045,LRRTM2,leucine rich repeat transmembrane neuronal 2,5
11765,10531,PITRM1,pitrilysin metallopeptidase 1,10
11766,3806,KIR2DS1,killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 1,19
11767,53828,FXYD4,FXYD domain containing ion transport regulator 4,10
11768,9912,ARHGAP44,Rho GTPase activating protein 44,17
11769,1139,CHRNA7,cholinergic receptor, nicotinic, alpha 7 (neuronal),15
11770,105379798,LOC105379798,uncharacterized LOC105379798,9
11771,375612,LHFPL3,lipoma HMGIC fusion partner-like 3,7
11772,23645,PPP1R15A,protein phosphatase 1, regulatory subunit 15A,19
11773,105377131,LOC105377131,putative uncharacterized protein YIL100C-A,3
11774,29767,TMOD2,tropomodulin 2 (neuronal),15
11775,5885,RAD21,RAD21 homolog (S. pombe),8
11776,55907,CMAS,cytidine monophosphate N-acetylneuraminic acid synthetase,12
11777,105369169,LOC105369169,uncharacterized LOC105369169,2
11778,3218,HOXB8,homeobox B8,17
11779,9340,GLP2R,glucagon-like peptide 2 receptor,17
11780,2615,LRRC32,leucine rich repeat containing 32,11
11781,60386,SLC25A19,solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19,17
11782,390538,OR4M2,olfactory receptor, family 4, subfamily M, member 2,15
11783,139793,PAGE3,P antigen family, member 3 (prostate associated),X
11784,972,CD74,CD74 molecule, major histocompatibility complex, class II invariant chain,5
11785,5267,SERPINA4,serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4,14
11786,100129785,LOC100129785,uncharacterized LOC100129785,9
11787,23478,SEC11A,SEC11 homolog A (S. cerevisiae),15
11788,83875,BCO2,beta-carotene oxygenase 2,11
11789,105369215,LOC105369215,putative uncharacterized protein LOC388882,22
11790,5297,PI4KA,phosphatidylinositol 4-kinase, catalytic, alpha,22
11791,64108,RTP4,receptor (chemosensory) transporter protein 4,3
11792,55335,NIPSNAP3B,nipsnap homolog 3B (C. elegans),9
11793,4694,NDUFA1,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1, 7.5kDa,X
11794,392617,ELFN1,extracellular leucine-rich repeat and fibronectin type III domain containing 1,7
11795,10800,CYSLTR1,cysteinyl leukotriene receptor 1,X
11796,79832,QSER1,glutamine and serine rich 1,11
11797,64837,KLC2,kinesin light chain 2,11
11798,645369,TMEM200C,transmembrane protein 200C,18
11799,9173,IL1RL1,interleukin 1 receptor-like 1,2
11800,384,ARG2,arginase 2,14
11801,5253,PHF2,PHD finger protein 2,9
11802,22890,ZBTB1,zinc finger and BTB domain containing 1,14
11803,7376,NR1H2,nuclear receptor subfamily 1, group H, member 2,19
11804,6773,STAT2,signal transducer and activator of transcription 2, 113kDa,12
11805,55771,PRR11,proline rich 11,17
11806,214,ALCAM,activated leukocyte cell adhesion molecule,3
11807,55152,DALRD3,DALR anticodon binding domain containing 3,3
11808,728498,GOLGA8H,golgin A8 family, member H,15
11809,11252,PACSIN2,protein kinase C and casein kinase substrate in neurons 2,22
11810,105370706,LOC105370706,uncharacterized protein C14orf56,14
11811,6185,RPN2,ribophorin II,20
11812,9057,SLC7A6,solute carrier family 7 (amino acid transporter light chain, y+L system), member 6,16
11813,143379,C10orf82,chromosome 10 open reading frame 82,10
11814,27202,C5AR2,complement component 5a receptor 2,19
11815,10664,CTCF,CCCTC-binding factor (zinc finger protein),16
